dataset,keras_parallel_3_Dilated_Conv,keras_3_Dilated_Conv,sklearn_MLPClassifier,sklearn_Perceptron,sklearn_SGDClassifier,sklearn_BernoulliNB,sklearn_PassiveAggressiveClassifier,MOA_MajorityClass,MOA_RandomHoeffdingTree,MOA_NaiveBayes,MOA_SPegasos,MOA_OzaBagAdwin,MOA_OzaBoost,MOA_OzaBag,MOA_OCBoost,MOA_SingleClassifierDrift,MOA_WeightedMajorityAlgorithm,MOA_OzaBoostAdwin,MOA_Perceptron,MOA_HoeffdingAdaptiveTree,MOA_HoeffdingOptionTree,MOA_LeveragingBag,MOA_DecisionStump,MOA_OzaBagASHT,MOA_SGD,MOA_AdaHoeffdingOptionTree,MOA_ASHoeffdingTree,MOA_ActiveClassifier,MOA_HoeffdingTree
RefrigerationDevices,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,,inf
ScreenType,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
ShapeletSim,1.1485320057327029,1.2607987156203022,1.241043429311011,1.2119250855598802,1.1340724294177535,1.214945127012171,1.0889237324691934,1.1088561349046262,1.0559877389100771,1.2656464887033096,1.2222947638223591,1.2580298779665104,1.304554923239723,1.2580298779665104,1.0,1.2656464887033096,1.4002125424918754,1.304554923239723,1.3155467037265633,1.174280254845414,1.1088561349046262,1.289654954170359,1.1088561349046262,1.2580298779665104,1.3155467037265633,1.1088561349046262,1.1088561349046262,1.300037334454928,1.1088561349046262
ShapesAll,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
SmallKitchenAppliances,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
SonyAIBORobotSurface1,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
SonyAIBORobotSurface2,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
Strawberry,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
SwedishLeaf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
Symbols,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
SyntheticControl,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
ToeSegmentation1,1.4320375621779122,1.7497412956818312,1.266216963854154,1.020322125639047,1.1161956628279668,1.192676736992627,1.0471239961303105,1.1232641631659785,1.1233491249224048,1.0862336743378256,1.0,1.1096012457585047,1.121055652790026,1.1096012457585047,1.1649069038722304,1.0862336743378256,1.0862336743378256,1.121055652790026,1.1951549229986114,1.140112101049715,1.0862336743378256,1.0818403708074662,1.1232641631659785,1.1096012457585047,1.1951549229986114,1.0862336743378256,1.0862336743378256,1.1148761902749156,1.0862336743378256
ToeSegmentation2,1.5353520197430692,1.5044196307550457,1.542023076866922,1.0262610067563707,1.0236889414207277,1.0,1.0569523996890688,1.545408118903415,1.522788749563332,1.3325095225072143,1.1452176939856629,1.5333917772111338,1.4231104836009072,1.5333917772111338,1.3801014895137562,1.3325095225072143,1.398159216823588,1.4231104836009072,1.545408118903415,1.4728098946575734,1.4629520783417151,1.5689696655629064,1.545408118903415,1.5333917772111338,1.545408118903415,1.4629520783417151,1.4629520783417151,1.545408118903415,1.4629520783417151
Trace,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
TwoLeadECG,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
TwoPatterns,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
UWaveGestureLibraryX,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
UWaveGestureLibraryY,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
UWaveGestureLibraryZ,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
Wafer,9.0117776933753,8.728220843521168,8.998263944570066,8.17896835385037,8.343398973228362,5.929498954925209,8.173698722362795,8.018842906708551,8.05790525528214,6.201089388943231,8.117732978379342,8.401418304018796,8.883282665172404,8.445180244229666,8.075285844816692,6.193659551180838,8.123991265607843,8.972216780456069,1.0,8.126179307785515,8.104598208354911,8.96320751710461,8.070582757119482,8.285275573545498,1.0,8.114952941765365,8.066136299627642,6.1657722935601,8.066136299627642
Wine,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
WordSynonyms,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
Worms,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
Yoga,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,inf,inf,inf,inf
airlinesnorm,1.269976011194973,1.2699760069412853,1.1902473816347767,1.191834636691002,1.1473374730238328,1.2315264870662188,1.124050237360975,1.249539596846078,1.2636903243377817,1.1077585614229761,1.1497020810516971,1.4137027676817577,1.3796637434599723,1.3700819714384966,1.381838114586769,1.0042018268456558,1.2981953306867924,1.294237449992369,1.249539596846078,1.32435445219146,1.3296100820433177,1.3964183180732037,1.249539596846078,1.3674295718715868,1.249539596846078,1.354622462204007,1.2987205076192787,1.0,1.2987205076192787
bankmarketingnorm,1.0,1.0,1.20339008135304,1.15678769311482,1.2254487036994506,1.0847465997504346,1.1828663761165255,1.0,1.0362791574039873,1.1781658540659377,1.0531079462405635,1.3340101764611616,1.3530848695081126,1.30664353987694,1.246600414645166,1.2805863140720835,1.1928863903830147,1.2457792376500307,1.0,1.3186459470427918,1.0777775264636746,1.437514134816726,1.0001309909085918,1.319021605279085,1.0,1.2664356850451401,1.11172838170286,1.202208110588005,1.11172838170286
breast,1.3766049344341749,1.3801982482052926,1.2241104710543294,1.2272079628565833,1.2678804356229674,1.0,1.281397596666535,1.0030541939772417,1.352316668651036,1.3885182270233425,1.1388105174391292,1.391790478435231,1.3871856175739465,1.391790478435231,1.393479744350589,1.3885182270233425,1.3885182270233425,1.3844273637438125,1.0030541939772417,1.390716723225013,1.3885182270233425,1.367693945890352,1.0030541939772417,1.391790478435231,1.0030541939772417,1.3885182270233425,1.3885182270233425,1.3050286442540333,1.3885182270233425
carnorm,1.0705990186708454,1.0710295482282843,1.0649333980990623,1.1411437625580687,1.1699413516565391,1.2830838513119271,1.2091743758294067,1.0710295482282843,1.1142367604514556,1.3386019438991685,1.0,1.3226861511876904,1.5390064432575012,1.3334315814792779,1.342411279456758,1.3476932686219583,1.3367419888606367,1.519215983477193,1.0710295482282843,1.3311061480684123,1.3386019438991685,1.3946866338469217,1.0710295482282843,1.3334315814792779,1.0710295482282843,1.3386019438991685,1.3386019438991685,1.204623347282367,1.3386019438991685
covtype,303941809034318.44,7633999666.466002,301316853416350.6,294685544456527.1,301990766114653.1,266947315430675.6,299849539810124.0,7633999666.004659,254842416892831.4,228407852983602.28,7633999666.363557,305341744189180.7,299467879590441.8,286710554891664.5,7633999639.258452,305925537096855.56,269099835112985.75,305840095474455.0,1.0,302422177132715.2,293609302323163.44,306558332193362.2,7633999666.004659,303282415243336.75,1.0,302504380057293.94,269073102934702.03,302002273628802.3,269073102934702.03
electricity,1.5560625188489303,1.5645538103546799,1.3396618310067345,1.2706281902407226,1.3464431637534315,1.0,1.4079267363847312,1.0,1.4843328580548327,1.4228095541938914,1.313669220362626,1.3945712954986376,1.5506389914351537,1.5043073804359812,1.593626333153469,1.5017907797487497,1.4567175629460725,1.557535913805173,1.0,1.525310187889093,1.4569033620434435,1.5818393940290387,1.2468127866858938,1.4537216910215547,1.0,1.5238051320380999,1.4941662824098838,1.2593014496943484,1.4941662824098838
higgs200k,1.1852056992361353,1.0276716677253013,1.3177832996612338,1.0353851268323073,1.1052392070529127,1.0510694467733932,1.1052987423247098,1.0491602626237253,1.2718091848724467,1.178623748790373,1.0882321139274518,1.4049950452609594,1.3967027336126725,1.3851439601449471,1.4199074338537554,1.178623748790373,1.3728000361040895,1.199879658280005,1.0,1.3765233384122029,1.3436050778122768,1.4054992964797282,1.1673173425538383,1.2854529754800712,1.0,1.3931093088132944,1.3747720177576161,1.1790926044680539,1.3747720177576161
kddcup99norm,586.6713930610207,586.6713930610207,585.3412502163372,584.2427785571863,189.79506639014602,585.2233960584764,587.773484477418,1.0,587.803183109439,586.3959732436059,586.5836798167942,587.8724589301789,587.8933769396338,587.8664966277694,585.7308153488502,587.878607213195,585.742605847598,587.8349649802661,586.6713930610207,587.8759201518945,587.7769973937483,587.8677873223198,1.000008476376173,587.8927491928966,586.6713930610207,586.4239064258206,586.2751474133169,587.8368404330795,586.2751474133169
ozone,1.501277427617525,1.501285417055247,1.45482213532029,1.4434762530230256,1.45270215470001,1.4339372746858507,1.405752600078111,1.501285417055247,1.5010796880171857,1.0,1.402128644172877,1.5011558077612688,1.4872861488211244,1.5011558077612688,1.4999365976312218,1.4425420191996052,1.5011064122192304,1.4939619398948236,1.501285417055247,1.5010807063759246,1.5011064122192304,1.4983020254623496,1.501285417055247,1.5011558077612688,1.501285417055247,1.5011064122192304,1.5011064122192304,1.102779665566389,1.5011064122192304
pendigits,11.936980065317002,11.763053309142492,11.629625654645407,9.711610486485586,10.192069750353825,7.434498249392098,10.510151535655815,1.0,8.232409672114018,10.445794283078548,1.3571095249359983,10.733605199086883,11.124198036295128,10.726208203967502,2.217215482413679,10.023889348468675,10.725441063673511,11.328288482948253,1.0419124849330597,10.763058178156024,10.686279597650108,10.896446039704406,2.300014438092045,10.74115361841451,1.0419124849330597,10.718918044991304,10.725620001893795,10.367057441403636,10.725620001893795
pokerhand,10.386501523659014,10.237955337230373,12.901862222862922,5.85174025143307,7.069344707447948,1.0,7.453042502934155,1.0,9.182732723849904,4.328715625674957,8.078630171125353,9.585515098488203,11.723788781991225,10.481776520078503,9.082740199681087,5.091746842072162,9.324080310090173,12.367424519013543,1.0,7.4789914192916465,9.463879725785349,12.710731841654658,4.0396358444139775,9.052781247311703,1.0,9.332376838243105,9.314279271612252,4.444745547976268,9.314279271612252
spambase,16.841579116789937,16.90008520751779,16.90455171809673,16.861863060798076,16.915508151088613,14.524691820864625,16.888985159894684,14.59318522969053,16.84130254929812,10.374432568574553,12.415316524209624,16.687476918777907,16.847982698815798,16.633869623451456,16.915099564209914,16.913319284858904,16.527400989204164,16.856112706664696,16.857243133914853,16.870411091217793,16.572578880607768,16.91241555148726,1.0,16.633869623451456,16.857243133914853,16.578182877405812,16.578182877405812,11.884670490955768,16.578182877405812
susy100k,1.340371246310252,1.3445667117151066,1.4097777706600254,1.1601363353128098,1.2986915023656032,1.0468880203878157,1.1905244619365951,1.0,1.3310466620733443,1.3120814809213572,1.245449810681287,1.392140780958562,1.3843328356806743,1.392140780958562,1.353940098258067,1.3120814809213572,1.3950551446853188,1.3024319857261688,1.0,1.4018532258080496,1.3953994627954653,1.3795837336399002,1.3194929459760019,1.345036725420042,1.0,1.3907670223335489,1.3897718914341226,1.3141272195869838,1.3897718914341226
mean,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,19.334710187120088,inf,inf,inf,inf,inf,19.334710187120088,inf,inf,inf,inf
